Activo;Origen;Idioma;µrea de conocimiento;Prop¢sito de formaci¢n;Tipo de contenido;Tipo de art°culo;ID de art°culo;T°tulo del art°culo;Descripci¢n;Contenido del curso;Fecha de creaci¢n;Fecha de publicaci¢n;Costo del curso;Proveedor;Responsable;Experto del curso;Duraci¢n (en horas);Horas de crÇdito
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3242;Estrategia de precios;La fijaci¢n de precios es una de las decisiones de marketing m†s importantes, pero menos entendidas. Aprenda y practique conceptos y tÇcnicas, y conozca las £ltimas reflexiones en materia de evaluaci¢n y formulaci¢n de estrategias de fijaci¢n de precios. Analice el modo en que las empresas tratan de captar valor, adem†s de beneficios, en los ingresos que obtienen. Tras este curso, podr† participar activamente en el proceso de formulaci¢n de estrategias de fijaci¢n de precios de sus propios productos y servicios, o de los de su empresa. Este curso tambiÇn pone el foco en la din†mica de la fijaci¢n de precios y la reacci¢n de los competidores. Como tal, se utiliza un enfoque muy pragm†tico y directamente aplicable al d°a a d°a de su vida profesional. Este curso se compone de los cuatro m¢dulos siguientes: 1 - En este m¢dulo, empezaremos por la importancia de la fijaci¢n de precios, en especial, para el resultado neto. Teniendo esto en mente, y tras demostrar c¢mo la fijaci¢n de precios es el factor conductor m†s importante de la rentabilidad, cuando termine este m¢dulo podr† llevar a cabo fijaciones de precios basadas en clientes, en la competencia y en costes. Asimismo, podr† utilizar los conceptos de elasticidad del precio y el precio ¢ptimo al fijar los precios de sus productos y servicios. 2 - Tras finalizar este m¢dulo, podr† aprovechar los cuatro mÇtodos distintos para determinar la disposici¢n a pagar de los clientes. Ya se utilicen opciones como datos de mercado o experimentos (basados en observaci¢n) o encuestas a expertos o clientes (basadas en encuestas), podr† utilizar esta informaci¢n para identificar el precio ¢ptimo. 3 - Lo que vemos en el mundo real es que las empresas no cobran un mismo precio por todos sus productos, sino m†s bien que fijan precios distintos para productos diferentes con respecto a los diversos segmentos de clientes. Tras estudiar las ventajas de la discriminaci¢n de precios (y el significativo potencial en cuanto a ingresos y beneficios que conlleva), podr† entender el tipo de discriminaci¢n de precios y la forma de implantarlo en sus productos y servicios. 4 - En este m¢dulo final, hablaremos de la psicolog°a que hay detr†s de la fijaci¢n de precios. De esta forma, podr† ÆmanipularØ a los clientes de modo que perciban un valor superior en los productos y servicios que produce, o les cueste menos pagar el precio de compra de sus productos. Tendr† a su disposici¢n diversas maneras de maximizar sus ventas, ingresos y rentabilidad. TambiÇn realizaremos un par de experimentos con clientes voluntarios para ver c¢mo el precio afecta en las percepciones, y c¢mo puede beneficiarse de ello.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Ie Business School;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3206;Estrategia Empresarial;El curso te da las herramientas b†sicas para identificar los desaf°os estratÇgicos de una organizaci¢n, evaluar la importancia de estos desaf°os, y armar el plan de prioridades de modo de hacer frente exitosamente a esos desaf°os. Dentro de todas las empresas que existen, el curso se focaliza en aquellas cuyo producto o servicio tiene alg£n grado de diferenciaci¢n con respecto a los competidores de la industria en la que se desenvuelve. El curso tiene un enfoque £nico, mezclando modelos conceptuales que permiten identificar los desaf°os actuales y predecir los de mediano plazo, junto con ejemplificaciones pr†cticas que permiten llevar a la pr†ctica los modelos conceptuales. El curso no tiene requisitos previos. Sin embargo, la materia que trata (los desaf°os estratÇgicos de una organizaci¢n) puede requerir del alumno cierta capacidad de s°ntesis que dificulte la comprensi¢n de aquellos que tienen muy baja exposici¢n a la realidad empresarial. Los alumnos que tienen o han tenido exposici¢n a realidades empresariales o que est†n estudiando o han estudiado carreras afines abordar†n el curso con mayor facilidad.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Austral;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3155;Programaci¢n y presupuesto del proyecto;En este curso, aprender†s los principios fundamentales de la gesti¢n del tiempo y costo en las etapas de planificaci¢n. Se identificar†n las actividades del proyecto a partir de la EDT, se establecer† la secuencia, recursos y duraci¢n necesarios para finalmente desarrollar el cronograma detallado del proyecto. De igual manera, aprender†s a estimar los costos de los recursos, para desarrollar un presupuesto detallado y flujo de efectivo a lo largo del proyecto. DespuÇs de este curso, podr†s explicar los principios fundamentales del seguimiento y control del proyecto en aspectos de tiempo y costo, as° c¢mo el c†lculo de indicadores de desempe§o para determinar si el proyecto va conforme a lo planeado o esta fuera de la linea base acordado y aprobada.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;University Of California, Irvi;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3160;EstratÇgicos empresariales: Proyecto final;"En este curso realizar†s un plan de negocio en donde incluir†s la filosof°a empresarial de tu empresa o idea de negocio; asimismo, identificar†s quÇ factores pueden alterar el curso de tu empresa. Para una mejor toma de decisiones desarrollar†s un plan financiero que te permitir† conocer el estatus financiero de tu empresa o idea de negocio. TambiÇn implementar†s un mix de mercadotecnia para dise§ar estrategias que te permitan el punto ¢ptimo de ventas de tu producto y/o servicio y llegar a nichos de mercado imposibles de alcanzar.";;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3104;Innovar;La innovaci¢n ha cobrado una importancia significativa en las corporaciones de hoy, y con frecuencia es vista como un motor importante de crecimiento y Çxito en una organizaci¢n. En este curso introductorio, usted aprender† sobre el significado, la importancia, el proceso e impacto de la innovaci¢n. Aunque la palabra innovaci¢n se describe m†s com£nmente como el proceso de convertir las ideas en productos o servicios que aportan valor al p£blico, la palabra innovaci¢n tiene m£ltiples definiciones, y hablaremos sobre lo que significa en los mundos de negocios, dise§o e ingenier°a. Aprenderemos sobre un nuevo modelo de innovaci¢n llamado Innovaci¢n EstratÇgica Integral, que se puede usar por los individuos y las organizaciones interesadas en generar pensamientos fuera de lo establecido para transformar la forma de pensar de tema de costumbre al pensamiento creativo. Cubriremos en detalle todos los pasos del proceso de innovaci¢n. Comenzando con identificar a los problemas que necesitan soluciones innovadoras, investigar y analizar, generar conceptos, seleccionar soluciones prometedoras e implementarlas, hablaremos de una variedad de herramientas que se pueden usar durante cada paso del proceso. Los aprendices dejar†n el curso con un entendimiento profundo de lo que es la innovaci¢n y c¢mo pueden utilizar las herramientas y tÇcnicas de innovaci¢n en su propio trabajo.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Arizona State University;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3127;Marketing en Redes Sociales Proyecto Final;Por medio de este proyecto podr†s poner en pr†ctica los conocimientos adquiridos durante la realizaci¢n de los 4 cursos complementarios al programa de la especialidad. Estos conocimientos te llevar†n a realizar una estrategia de mercado por medio de las redes sociales, esto con un enfoque comercial B2B. Durante el desarrollo del proyecto contar†s con el apoyo de expertos, as° como el apoyo de los alumnos inscritos al curso, este trabajo colaborativo te ayudar† a cumplir con Çxito los requisitos b†sicos para que tu estrategia de mercado puedas llevarla a la vida real.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3235;Gesti¢n de organizaciones efectivas;Los factores que determinan el Çxito de una organizaci¢n cambian en el tiempo. Para muchas organizaciones estos cambios significan una oportunidad y para otras significan su fin por no poder adaptarse. En los primeros tres m¢dulos de este curso, ustedes aprender†n a identificar las principales amenazas del entorno organizacional. En particular, como cambios tecnol¢gicos, econ¢micos, sociales y pol°ticos afectan el entorno de los negocios. En funci¢n de estos cambios, ustedes ser†n capaces de analizar el proyecto estratÇgico de la firma y sugerir cambios estratÇgicos. Los £ltimos tres m¢dulos se enfocan en la implementaci¢n del cambio a nivel organizacional. Ustedes ser†n capaces de definir elementos clave del dise§o organizacional y evaluar quÇ elementos son necesarios modificar para alinear la estructura con la estrategia de la firma. TambiÇn ser†n capaces de formular estrategias de aprendizaje organizacional y c¢mo utilizar el poder y los procesos pol°ticos para la transformaci¢n de su organizaci¢n.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Pontificia Universidad Cat¢lic;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3199;Introducci¢n al mercado;El estudio de mercado nos ayuda a identificar y definir oportunidades y problemas de mercado, para generar y evaluar estrategias de promoci¢n y venta de los productos y/o servicios de tu empresa o idea de negocio, y a su vez mejorar la relaci¢n que existe entre la empresa y sus clientes, consumidores, proveedores, etc. En este curso conoceremos las herramientas que se utilizan en la mercadotecnia para la venta y promoci¢n de un producto y/o servicio, as° como algunos mÇtodos para la determinaci¢n de su precio y las caracter°sticas con las que contar† dicho producto.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3211;El plan de marketing;®De quÇ sirve una estrategia de marketing perfecta sin saber c¢mo actuar e implementarla en el mercado? Definiremos la estrategia y el marketing mix que tu producto / servicio o marca deben seguir. El plan de marketing incluye la estrategia de marketing y el plan para implementarla. En el desarrollo del plan de marketing, tendr†s que responder a preguntas tales como: ®QuÇ mix de marketing se ofrecer† y para quiÇn? ®QuÇ recursos de la empresa se necesitar†n? ®QuÇ resultados se esperan? DespuÇs de aprender los fundamentos de la gesti¢n de marketing y los componentes clave del dise§o de la estrategia de marketing, este curso sobre plan de marketing combina todos los conceptos para aplicarlos en una forma pr†ctica.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Ie Business School;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3023;Creatividad, dise§o e innovaci¢n: TÇcnicas y herramientas - Proyecto Final;El estudiante deber† identificar un problema complejo, analizar las oportunidades disponibles y utilizar las herramientas de design thinking, elaboraci¢n experiencial de prototipos y una estrategia de innovaci¢n para desarrollar soluciones creativas. Dichas soluciones se evaluar†n a partir de mÇtricas establecidas para juzgar su idoneidad. El proceso a seguir para ir del problema a la soluci¢n es el siguiente: a. Encontrar una situaci¢n que se beneficiar°a con soluciones innovadoras. b. A partir de lo aprendido en los cursos previos, desarrollar un proceso para ir de la b£squeda de problemas dentro del contexto estudiado a la implementaci¢n de la soluci¢n final. c. Evaluar las ideas generadas a partir de herramientas y procedimientos espec°ficos. d. Reflexionar cr°ticamente sobre el proceso. El proyecto terminal constituye un ejemplo de aprendizaje basado en proyectos en el que el estudiante debe integrar la base de conocimiento y habilidades desarrolladas en los cursos previos de la especializaci¢n para resolver un problema espec°fico. As°, pondr† en juego el manejo de diversas herramientas y tÇcnicas que aprendi¢ a lo largo del programa.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3229;Introducci¢n a las redes sociales. Sus objetivos y mÇtricas.;En este programa se har†, de manera hol°stica, una revisi¢n del uso e implementaci¢n de redes sociales. Se provee de un conocimiento s¢lido en el desarrollo de estrategias requeridas en una organizaci¢n para involucrar a los consumidores y miembros de la misma en un ambiente de social listening. Los participantes obtendr†n un panorama s¢lido de principios de herramientas digitales y de habilidades cr°ticas y anal°ticas para seleccionar la plataforma de redes sociales m†s adecuada a sus necesidades y comprender el social listening con el fin de administrar un proyecto digital exitoso. Es importante mencionar que este curso es introductorio al tema del social listening, por lo que solo es necesario que se tengan conocimientos b†sicos sobre Mercadotecnia o temas relacionados.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3248;Compra program†tica de medios: Publicidad online en tiempo real;La compra program†tica naci¢ como una tendencia hace unos a§os y hoy es el coraz¢n de las estrategias digitales, tanto de Display como de Video. Ha generado una disrupci¢n en la planificaci¢n digital, dejando a los medios tradicionales en segundo plano y d†ndole protagonismo a las audiencias. Enfocado en el uso de la data, la compra program†tica es la clave hacia la maximizaci¢n de resultados. La Compra Program†tica de medios hace posible acceder en tiempo real a una impresi¢n de un anuncio en Internet que est† a punto de mostrarse, integrar la informaci¢n disponible sobre el usuario que la ver† y el sitio web sobre la que aparecer†, y tomar en ese mismo momento la decisi¢n de comprar o no esa impresi¢n. El curso de Compra Program†tica de medios permitir† al alumno Identificar el ecosistema y modelos de compra, su funcionamiento, ventajas y desventajas, plataformas, mÇtricas y estrategias.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Austral;;
